dataset,project,path,version,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,logic,lengthEle,lengthWord,depth,suspicious,accuracy
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsSmartNulls,6,62,"        }
",0,0,0,0,1,0,0,0,0,0,1,3,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsMoreEmptyValues,6,62,"        Class<?> returnType = invocation.getMethod().getReturnType();
",2,0,0,2,4,0,6,2,0,10,61,4,0.00000,0
defect4j,mockito,org/mockito/internal/invocation/InvocationsFinder,6,62,"        }
",0,0,0,0,1,0,0,0,0,0,1,3,0.00000,0
defect4j,mockito,org/mockito/internal/configuration/plugins/PluginLoader,6,62,"                return service.cast(plugin);
",0,0,0,1,2,1,6,0,0,6,28,9,0.00000,0
defect4j,mockito,org/mockito/internal/configuration/SpyAnnotationEngine,6,62,"                        field.set(testInstance, Mockito.mock(instance.getClass(), withSettings()
",0,0,0,2,6,0,16,0,0,16,72,14,0.00000,0
defect4j,mockito,org/mockito/internal/creation/DelegatingMethod,6,62,"            return method.equals(o);
",0,0,0,1,2,1,6,0,0,6,24,7,0.00000,0
defect4j,mockito,org/mockito/internal/util/reflection/FieldInitializer,6,62,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/answers/MethodInfo,6,62,"        return method;
",2,0,0,0,0,1,0,0,0,2,14,4,0.00000,0
defect4j,mockito,org/mockito/internal/handler/InvocationNotifierHandler,6,62,"            } catch(Throwable listenerThrowable) {
",2,0,0,1,4,0,0,2,0,4,38,8,0.00000,0
defect4j,mockito,org/mockito/internal/util/collections/HashCodeAndEqualsSafeSet,6,63,"        return backingHashSet.contains(HashCodeAndEqualsMockWrapper.of(mock));
",0,0,0,2,4,1,10,0,0,10,70,5,0.00000,0
defect4j,mockito,org/mockito/internal/configuration/injection/scanner/InjectMocksScanner,6,63,"            if (field.isAnnotationPresent(annotation)) {
",0,0,0,2,5,0,6,0,0,6,44,7,0.00000,0
defect4j,mockito,org/mockito/internal/configuration/injection/MockInjection,6,63,"        }
",0,0,0,0,1,0,0,0,0,0,1,3,0.00000,0
defect4j,mockito,org/mockito/internal/matchers/LocalizedMatcher,6,63,"            ((CapturesArguments) actualMatcher).captureFrom(argument);
",2,0,0,3,6,0,4,2,0,8,58,7,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/BaseStubbing,6,63,"                stubbing = thenThrow(t);
",2,0,0,1,2,0,4,0,0,7,24,8,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsMoreEmptyValues,6,63,"        return returnValueFor(returnType);
",0,0,0,1,2,1,4,0,0,4,34,5,0.00000,0
defect4j,mockito,org/mockito/internal/creation/cglib/MethodInterceptorFilter,6,63,"        return handler;
",2,0,0,0,0,1,0,0,0,2,15,4,0.00000,0
defect4j,mockito,org/mockito/internal/configuration/injection/scanner/MockScanner,6,63,"                mocks.add(mockInstance);
",0,0,0,1,2,0,6,0,0,6,24,9,0.00000,0
defect4j,mockito,org/mockito/internal/invocation/InvocationsFinder,6,63,"        return firstChunk;
",2,0,0,0,0,1,0,0,0,2,18,4,0.00000,0
defect4j,mockito,org/mockito/internal/progress/ArgumentMatcherStorageImpl,6,63,"        assertStateFor(""Or(?)"", TWO_SUB_MATCHERS);
",0,0,0,2,4,0,4,0,0,5,42,5,0.00000,0
defect4j,mockito,org/mockito/internal/handler/InvocationNotifierHandler,6,63,"                new Reporter().invocationListenerThrewException(listener, listenerThrowable);
",0,0,0,2,4,0,6,2,0,8,77,10,0.00000,0
defect4j,mockito,org/mockito/internal/matchers/Equals,6,64,"        return new SelfDescribing() {
",0,0,0,1,3,1,0,2,0,2,29,6,0.00000,0
defect4j,mockito,org/mockito/internal/invocation/ArgumentsComparator,6,64,"            } else if (!m.matches(rawArgs[i])){
",0,0,1,3,8,0,4,0,0,9,35,7,0.00000,0
defect4j,mockito,org/mockito/MockitoAnnotations,6,64,"public class MockitoAnnotations {
",2,0,0,0,1,1,0,0,0,3,33,1,0.00000,0
defect4j,mockito,org/mockito/exceptions/Reporter,6,64,"        throw new UnfinishedStubbingException(join(
",0,0,0,0,2,0,2,2,0,4,43,5,0.00000,0
defect4j,mockito,org/mockito/internal/util/MockCreationValidator,6,64,"            new Reporter().serializableWontWorkForObjectsThatDontImplementSerializable(classToMock);
",0,0,0,2,4,0,4,2,0,6,88,7,0.00000,0
defect4j,mockito,org/mockito/internal/configuration/injection/scanner/InjectMocksScanner,6,64,"                new Reporter().unsupportedCombinationOfAnnotations(annotation.getSimpleName(), InjectMocks.class.getSimpleName());
",0,0,0,4,8,0,8,4,0,12,114,9,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsDeepStubs,6,64,"        for (StubbedInvocationMatcher stubbedInvocationMatcher : container.getStubbedInvocations()) {
",2,0,0,2,5,0,4,2,0,8,93,4,0.00000,0
defect4j,mockito,org/mockito/internal/progress/ArgumentMatcherStorageImpl,6,64,"        Or or = new Or(popLastArgumentMatchers(TWO_SUB_MATCHERS));
",2,0,0,2,4,0,4,4,0,10,58,4,0.00000,0
defect4j,mockito,org/mockito/internal/util/reflection/FieldInitializer,6,64,"    private FieldInitializer(Object fieldOwner, Field field, ConstructorInstantiator instantiator) {
",8,0,0,1,3,1,0,6,0,15,96,2,0.00000,0
defect4j,mockito,org/mockito/internal/handler/InvocationNotifierHandler,6,64,"            }
",0,0,0,0,1,0,0,0,0,0,1,3,0.00000,0
defect4j,mockito,org/mockito/internal/invocation/ArgumentsComparator,6,65,"                return false;
",0,0,0,0,0,1,0,0,0,1,13,9,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues,6,65,"            Object mock = invocation.getMock();
",2,0,0,1,2,0,4,2,0,8,35,6,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/BaseStubbing,6,65,"                stubbing = stubbing.thenThrow(t);
",2,0,0,1,2,0,6,0,0,9,33,8,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsDeepStubs,6,65,"            if (container.getInvocationForStubbing().matches(stubbedInvocationMatcher.getInvocation())) {
",0,0,0,4,9,0,10,0,0,10,93,7,0.00000,0
defect4j,mockito,org/mockito/internal/configuration/plugins/PluginLoader,6,65,"        } catch (Exception e) {
",2,0,0,1,4,0,0,2,0,4,23,6,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/answers/ReturnsArgumentAt,6,65,"        if (argumentPosition != LAST_ARGUMENT && argumentPosition < 0) {
",6,3,0,1,3,0,0,0,0,9,64,4,0.00000,0
defect4j,mockito,org/mockito/internal/progress/ArgumentMatcherStorageImpl,6,65,"        matcherStack.push(new LocalizedMatcher(or));
",2,0,0,2,4,0,4,2,0,8,44,5,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/InvocationContainerImpl,6,65,"                stubbed.getFirst().addAnswer(answer);
",0,0,0,2,4,0,8,0,0,8,37,9,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/answers/AnswersValidator,6,65,"            reporter.cannotStubVoidMethodWithAReturnValue(methodInfo.getMethodName());
",0,0,0,2,4,0,8,0,0,8,74,7,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsSmartNulls,6,65,"            if (new ObjectMethodsGuru().isToString(currentInvocation.getMethod())) {
",0,0,0,4,9,0,6,2,0,8,72,6,0.00000,0
defect4j,mockito,org/mockito/internal/util/reflection/FieldInitializer,6,65,"        if(new FieldReader(fieldOwner, field).isNull()) {
",4,0,0,3,7,0,2,2,0,8,49,5,0.00000,0
defect4j,mockito,org/mockito/internal/handler/InvocationNotifierHandler,6,65,"        }
",0,0,0,0,1,0,0,0,0,0,1,3,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/answers/MethodInfo,6,66,"        return method.getDeclaringClass().isInterface();
",0,0,0,2,4,1,6,0,0,6,48,5,0.00000,0
defect4j,mockito,org/mockito/internal/matchers/Equals,6,66,"                description.appendText(describe(""(""+ wanted.getClass().getSimpleName() +"") "" + wanted));
",2,1,0,5,10,0,12,0,0,17,88,10,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues,6,66,"            MockName name = mockUtil.getMockName(mock);
",2,0,0,1,2,0,6,2,0,10,43,6,0.00000,0
defect4j,mockito,org/mockito/internal/invocation/InvocationImpl,6,66,"        return (T) arguments[index];
",0,0,1,2,4,1,0,2,0,6,28,5,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsDeepStubs,6,66,"                return stubbedInvocationMatcher.answer(invocation);
",0,0,0,1,2,1,6,0,0,6,51,9,0.00000,0
defect4j,mockito,org/mockito/internal/configuration/plugins/PluginLoader,6,66,"            throw new MockitoConfigurationException(
",0,0,0,0,1,0,0,2,0,2,40,9,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/answers/ReturnsArgumentAt,6,66,"            new Reporter().invalidArgumentRangeAtIdentityAnswerCreationTime();
",0,0,0,2,4,0,2,2,0,4,66,7,0.00000,0
defect4j,mockito,org/mockito/internal/progress/ArgumentMatcherStorageImpl,6,66,"        return new HandyReturnValues();
",0,0,0,1,2,1,0,2,0,2,31,6,0.00000,0
defect4j,mockito,org/mockito/internal/configuration/injection/PropertyAndSetterInjection,6,66,"            return Modifier.isFinal(object.getModifiers()) || Modifier.isStatic(object.getModifiers());
",0,1,0,4,8,1,16,0,0,17,91,8,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsSmartNulls,6,66,"                return ""SmartNull returned by this unstubbed method call on a mock:\n"" +
",0,1,0,0,0,1,0,0,0,2,72,7,0.00000,0
defect4j,mockito,org/mockito/internal/util/reflection/FieldInitializer,6,66,"            checkNotLocal(field);
",0,0,0,1,2,0,4,0,0,4,21,7,0.00000,0
defect4j,mockito,org/mockito/internal/configuration/DefaultAnnotationEngine,6,66,"                Object mock = createMockFor(annotation, field);
",2,0,0,1,2,0,6,2,0,10,47,8,0.00000,0
defect4j,mockito,org/mockito/internal/handler/InvocationNotifierHandler,6,66,"	}
",0,0,0,0,1,0,0,0,0,0,1,3,0.00000,0
defect4j,mockito,org/mockito/internal/MockitoCore,6,67,"            mockingProgress.reset();
",0,0,0,1,2,0,4,0,0,4,24,7,0.00000,0
defect4j,mockito,org/mockito/internal/invocation/InvocationsFinder,6,67,"        for( Invocation invocation : removeVerifiedInOrder( invocations, context )){
",2,0,0,2,5,0,6,2,0,10,76,4,0.00000,0
defect4j,mockito,org/mockito/internal/matchers/Equals,6,67,"            }};
",0,0,0,0,2,0,0,0,0,0,3,3,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues,6,67,"            if (name.isDefault()) {
",0,0,0,2,5,0,4,0,0,4,23,7,0.00000,0
defect4j,mockito,org/mockito/internal/configuration/injection/scanner/InjectMocksScanner,6,67,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.00000,0
defect4j,mockito,org/mockito/internal/configuration/SpyAnnotationEngine,6,67,"                        field.set(testInstance, newSpyInstance(testInstance, field));
",0,0,0,2,4,0,12,0,0,12,61,14,0.00000,0
defect4j,mockito,org/mockito/internal/util/collections/HashCodeAndEqualsSafeSet,6,67,"        return backingHashSet.add(HashCodeAndEqualsMockWrapper.of(mock));
",0,0,0,2,4,1,10,0,0,10,65,5,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsMoreEmptyValues,6,67,"        if (type == String.class) {
",2,1,0,1,3,0,0,2,0,5,27,4,0.00000,0
defect4j,mockito,org/mockito/internal/util/reflection/FieldInitializer,6,67,"            checkNotInner(field);
",0,0,0,1,2,0,4,0,0,4,21,7,0.00000,0
defect4j,mockito,org/mockito/internal/creation/cglib/MethodInterceptorFilter,6,67,"        return System.identityHashCode(mock);
",0,0,0,1,2,1,6,0,0,6,37,5,0.00000,0
defect4j,mockito,org/mockito/internal/configuration/DefaultAnnotationEngine,6,67,"                if (mock != null) {
",2,1,0,1,3,0,0,0,0,3,19,8,0.00000,0
defect4j,mockito,org/mockito/internal/MockitoCore,6,68,"            reporter.missingMethodInvocation();
",0,0,0,1,2,0,4,0,0,4,35,7,0.00000,0
defect4j,mockito,org/mockito/internal/invocation/InvocationsFinder,6,68,"            if( wanted.matches( invocation )){
",0,0,0,2,5,0,6,0,0,6,34,7,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues,6,68,"                return ""Mock for "" + mockUtil.getMockSettings(mock).getTypeToMock().getSimpleName() + "", hashCode: "" + mock.hashCode();
",0,1,0,4,8,1,14,0,0,17,119,8,0.00000,0
defect4j,mockito,org/mockito/internal/creation/DelegatingMethod,6,68,"        return method.hashCode();
",0,0,0,1,2,1,4,0,0,4,25,5,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/BaseStubbing,6,68,"        return stubbing;
",2,0,0,0,0,1,0,0,0,2,16,4,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsDeepStubs,6,68,"        }
",0,0,0,0,1,0,0,0,0,0,1,3,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/answers/ReturnsArgumentAt,6,68,"        return argumentPosition;
",2,0,0,0,0,1,0,0,0,2,24,4,0.00000,0
defect4j,mockito,org/mockito/internal/configuration/injection/MockInjectionStrategy,6,68,"        if(processInjection(onField, fieldOwnedBy, mockCandidates)) {
",0,0,0,2,5,0,8,0,0,8,61,5,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsMoreEmptyValues,6,68,"            return """";
",0,0,0,0,0,1,0,0,0,1,10,6,0.00000,0
defect4j,mockito,org/mockito/internal/configuration/DefaultAnnotationEngine,6,68,"                    throwIfAlreadyAssigned(field, alreadyAssigned);                    
",0,0,0,1,2,0,6,0,0,6,47,11,0.00000,0
defect4j,mockito,org/mockito/internal/util/reflection/FieldInitializer,6,68,"            checkNotInterface(field);
",0,0,0,1,2,0,4,0,0,4,25,7,0.00000,0
defect4j,mockito,org/mockito/internal/invocation/InvocationMatcher,6,68,"            return new ArgumentsComparator().argumentsMatch(this, actualArgs);
",0,0,0,2,4,1,4,2,0,6,66,7,0.00000,0
defect4j,mockito,org/mockito/internal/invocation/ArgumentsComparator,6,69,"        return true;
",0,0,0,0,0,1,0,0,0,1,12,4,0.00000,0
defect4j,mockito,org/mockito/internal/invocation/InvocationsFinder,6,69,"                return invocation;
",2,0,0,0,0,1,0,0,0,2,18,8,0.00000,0
defect4j,mockito,org/mockito/internal/handler/InvocationNotifierHandler,6,69,"        return mockHandler.getMockSettings();
",0,0,0,1,2,1,4,0,0,4,37,5,0.00000,0
defect4j,mockito,org/mockito/internal/configuration/SpyAnnotationEngine,6,69,"                } catch (Exception e) {
",2,0,0,1,4,0,0,2,0,4,23,10,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/answers/AnswersValidator,6,69,"            reporter.wrongTypeOfReturnValue(methodInfo.printMethodReturnType(), ""null"", methodInfo.getMethodName());
",0,0,0,3,6,0,12,0,0,13,104,7,0.00000,0
defect4j,mockito,org/mockito/internal/configuration/injection/MockInjectionStrategy,6,69,"            return true;
",0,0,0,0,0,1,0,0,0,1,12,6,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsMoreEmptyValues,6,69,"        }  else if (type.isArray()) {
",0,0,0,2,6,0,4,0,0,4,29,6,0.00000,0
defect4j,mockito,org/mockito/internal/configuration/DefaultAnnotationEngine,6,69,"                    alreadyAssigned = true;                    
",2,0,0,0,0,0,0,0,0,4,23,10,0.00000,0
defect4j,mockito,org/mockito/internal/util/reflection/FieldInitializer,6,69,"            checkNotAbstract(field);
",0,0,0,1,2,0,4,0,0,4,24,7,0.00000,0
defect4j,mockito,org/mockito/internal/configuration/ClassPathLoader,6,69,"        } catch (ClassNotFoundException e) {
",2,0,0,1,4,0,0,2,0,4,36,6,0.00000,0
defect4j,mockito,org/mockito/internal/matchers/LocalizedMatcher,6,69,"        return actualMatcher;
",2,0,0,0,0,1,0,0,0,2,21,4,0.00000,0
defect4j,mockito,org/mockito/internal/invocation/InvocationMatcher,6,69,"        } catch (Throwable t) {
",2,0,0,1,4,0,0,2,0,4,23,6,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/answers/MethodInfo,6,70,"        return (method.getModifiers() & Modifier.ABSTRACT) != 0;
",4,2,0,2,4,1,4,0,0,10,56,4,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues,6,70,"                return name.toString();
",0,0,0,1,2,1,4,0,0,4,23,9,0.00000,0
defect4j,mockito,org/mockito/internal/handler/MockHandlerImpl,6,70,"            if (((MockAwareVerificationMode) verificationMode).getMock() == invocation.getMock()) {
",2,1,0,5,11,0,6,2,0,11,87,6,0.00000,0
defect4j,mockito,org/mockito/internal/creation/util/SearchingClassLoader,6,70,"        if (nextToSearch != null) {
",2,1,0,1,3,0,0,0,0,3,27,4,0.00000,0
defect4j,mockito,org/mockito/internal/invocation/InvocationImpl,6,70,"        return verified || isIgnoredForVerification;
",4,1,0,0,0,1,0,0,0,5,44,4,0.00000,0
defect4j,mockito,org/mockito/internal/util/MockCreationValidator,6,70,"            new Reporter().usingConstructorWithFancySerializable(mode);
",0,0,0,2,4,0,4,2,0,6,59,7,0.00000,0
defect4j,mockito,org/mockito/internal/configuration/SpyAnnotationEngine,6,70,"                    throw new MockitoException(""Unable to initialize @Spy annotated field '"" + field.getName() + ""'.\n"" + e.getMessage(), e);
",2,1,0,3,6,0,8,2,0,15,121,12,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsMoreEmptyValues,6,70,"            Class<?> componenetType = type.getComponentType();
",2,0,0,1,2,0,4,2,0,8,50,7,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsSmartNulls,6,70,"            new Reporter().smartNullPointerException(unstubbedInvocation.toString(), location);
",0,0,0,3,6,0,8,2,0,10,83,6,0.00000,0
defect4j,mockito,org/mockito/internal/invocation/InvocationMatcher,6,70,"            return false;
",0,0,0,0,0,1,0,0,0,1,13,7,0.00000,0
defect4j,mockito,org/mockito/internal/invocation/InvocationsFinder,6,71,"        }
",0,0,0,0,1,0,0,0,0,0,1,3,0.00000,0
defect4j,mockito,org/mockito/internal/handler/MockHandlerImpl,6,71,"                VerificationDataImpl data = createVerificationData(invocationContainerImpl, invocationMatcher);
",2,0,0,1,2,0,6,2,0,10,95,8,0.00000,0
defect4j,mockito,org/mockito/internal/creation/util/SearchingClassLoader,6,71,"            return nextToSearch.loadClass(name);
",0,0,0,1,2,1,6,0,0,6,36,7,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsDeepStubs,6,71,"        return recordDeepStubAnswer(
",0,0,0,0,1,1,2,0,0,2,28,5,0.00000,0
defect4j,mockito,org/mockito/internal/configuration/injection/scanner/MockScanner,6,71,"            return instance;
",2,0,0,0,0,1,0,0,0,2,16,6,0.00000,0
defect4j,mockito,org/mockito/internal/configuration/SpyAnnotationEngine,6,71,"                }
",0,0,0,0,1,0,0,0,0,0,1,3,0.00000,0
defect4j,mockito,org/mockito/internal/util/collections/HashCodeAndEqualsSafeSet,6,71,"        return backingHashSet.remove(HashCodeAndEqualsMockWrapper.of(mock));
",0,0,0,2,4,1,10,0,0,10,68,5,0.00000,0
defect4j,mockito,org/mockito/internal/configuration/injection/MockInjectionStrategy,6,71,"        return relayProcessToNextStrategy(onField, fieldOwnedBy, mockCandidates);
",0,0,0,1,2,1,8,0,0,8,73,5,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsMoreEmptyValues,6,71,"            return Array.newInstance(componenetType, 0);
",0,0,0,1,2,1,6,0,0,6,44,8,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsSmartNulls,6,71,"            return null;
",0,0,0,0,0,1,0,0,0,0,12,3,0.00000,0
defect4j,mockito,org/mockito/internal/configuration/DefaultAnnotationEngine,6,71,"                        new FieldSetter(testInstance, field).set(mock);
",4,0,0,2,4,0,4,2,0,10,47,13,0.00000,0
defect4j,mockito,org/mockito/internal/configuration/ClassPathLoader,6,71,"            return null;
",0,0,0,0,0,1,0,0,0,0,12,3,0.00000,0
defect4j,mockito,org/mockito/internal/util/reflection/FieldInitializer,6,71,"        this.fieldOwner = fieldOwner;
",4,0,0,0,0,0,0,0,0,5,29,4,0.00000,0
